id,availability,condition,description,image_link,link,title,price,sale_price,gtin,mpn,brand,google_product_category,item_group_id,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
2120105001,"available for order",new,"※ 鑑賞期14天材質:主面料:莫代爾 92% 彈性纖維 8%/內裡: 尼龍纖維  55% 彈性纖維 45%/罩杯:聚酯纖維 100%內裡: 有  產地:中國商品描述:內旋杯墊/ 採用涼感面料/涼感美胸雙胸墊設計/內親膚止滑布料強力止滑/附肩帶/附調節排扣※建議洗滌方式:溫和洗衣精倒入低溫涼水進行溶解攪拌。將內衣泡置3~5分鐘後，使用內衣背片輕輕搓洗罩杯、鋼圈、腋下等處以乾燥毛巾輕壓釋出水份，或放入專用洗衣袋慢速脫水。晾掛時不要夾在商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2120105001/2120105001-001-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=06&pp3=01&yano=2120105001&yacolor=001,UPUP無重力涼感爆乳無肩帶平口內衣,"1190 TWD","990 TWD",,,Airspace,,,服飾,AS,內著,,
2030110004,"available for order",new,"材質:80%尼龍纖維 20% 彈性纖維白色面料為兩種尼龍80%萊卡20% 與聚脂纖維82% 萊卡18%，不同成分有些許色差內裡:有 產地:中國商品描述:高腰款/ 側邊交叉綁帶設計 / 18K金LOGO綁帶裝飾環 /微挖臀設計泳裝下水後，請盡速清洗，請勿讓商品於潮濕狀態下收納，若無法立即處理，請用乾毛巾平鋪捲起，將不同顏色的泳衣分開包裝。放進收納袋時，請勿密封收納袋，避免悶住泳衣，而導致染色。詳細的清潔流程請參考吊牌說明/不同生產批次的商品會存在些許色差，如對色差較為在意者建議可跳色(花)搭配購買或至門市購買。商品平量尺寸表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。",https://photo.airspaceonline.com/photo/2030110004/2030110004-025-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=10&pp2=04&pp3=02&yano=2030110004&yacolor=025,高腰鏤空側綁削臀泳褲,"790 TWD","790 TWD",,,Airspace,,,比基尼,AS,熱銷推薦,,特價品
2121824011,"available for order",new,"材質:35%聚酯纖維65%人造棉內裡:無 產地:中國商品描述: 前暗釦設計/ 腰圍附鬆緊/開釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2121824011/2121824011-006-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=03&pp3=05&yano=2121824011&yacolor=006,柔美壓紋排釦縮腰長洋裝,"790 TWD","790 TWD",,,Airspace,,,服飾,OL,洋裝/連身褲,,
2130126004,"available for order",new,"材質:100%亞克力纖維內裡:無 產地:中國商品描述:短版版型 / 背心+開襟外套組合商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2130126004/2130126004-031-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2130126004&yacolor=031,日常舒適短版針織背心套裝,"790 TWD","790 TWD",,,Airspace,,,服飾,AS,上身,,
2131821023,"available for order",new,"材質:100%聚酯纖維內裡:無 產地:中國商品描述: 後下擺附鬆緊/袖口附鬆緊商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2131821023/2131821023-026-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2131821023&yacolor=026,V領剪接抓褶縮腰上衣,"590 TWD","590 TWD",,,Airspace,,,服飾,OL,上身,,
2120115001,"available for order",new,"※ 鑑賞期14天材質:尼龍  66% 彈性纖維 34%內裡: 尼龍  55% 彈性纖維 45%罩杯:聚酯纖維 100% 產地:中國商品描述:內旋杯墊/ 採用涼感面料/涼感美胸雙胸墊設計/內親膚止滑布料強力止滑/附肩帶/附調節排釦身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2120115001/2120115001-001-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=23&pp2=1&pp3=8&yano=2120115001&yacolor=001,UPUP無重力涼感爆乳網紗無肩帶內衣,"1190 TWD","1190 TWD",,,Airspace,,,企劃系列,AS,特殊企劃,,
2120110040,"available for order",new,"材質:20%萊卡 80%尼龍纖維內裡:無 產地:中國商品描述:罩杯內藏塑胸片，舒適集中 /專利愛心矽膠止滑設計/腰間裝飾腰帶，可依身形調整，腰帶側邊的抽皺設計也能轉移視覺，遮蔽腰間肉商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2120110040/2120110040-076-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=05&pp3=03&yano=2120110040&yacolor=076,女神單肩側環腰帶美胸連身泳衣,"1980 TWD","1980 TWD",,,Airspace,,,"AIR SPACE PLUS",AS,泳裝,,特價品
2220110014,"available for order",new,"材質:表裏布:尼龍80%+萊卡20% 白色表裏布: 聚酯纖維82% 彈性纖維18% 內裡:有 產地:中國商品描述:可拆式專利C型爆乳杯墊/ 髮絲紋五金飾環/ 側鏤空設計/ 高衩設計，讓腿型更加修長商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2220110014/2220110014-002-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=10&pp2=01&pp3=06&yano=2220110014&yacolor=002,【YANBABY聯名】性感挖空美胸高衩連身泳衣,"2480 TWD","2480 TWD",,,Airspace,,,比基尼,AS,泳裝,,特價品
2041824012,"available for order",new,"材質:80%滌綸16%黏膠纖維4%氨綸內裡:有 產地:中國商品描述:合身版型，雙排釦設計，附口袋，俐落剪裁呈現韓系OL小姐姐風格商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。:",https://photo.airspaceonline.com/photo/2041824012/2041824012-008-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=03&pp3=05&yano=2041824012&yacolor=008,韓系小姊姊細肩雙排釦短洋裝(附腰帶),"790 TWD","790 TWD",,,Airspace,,,服飾,OL,洋裝/連身褲,,
2120115002,"available for order",new,"※ 鑑賞期14天材質:尼龍  66% 彈性纖維 34%內裡: 尼龍  55% 彈性纖維 45%罩杯:聚酯纖維 100% 產地:中國商品描述:內旋杯墊/ 採用涼感面料/涼感美胸雙胸墊設計/內親膚止滑布料強力止滑/附肩帶/附調節排釦身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2120115002/2120115002-001-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=23&pp2=1&pp3=8&yano=2120115002&yacolor=001,UPUP無重力涼感爆乳網紗無肩帶內衣(大罩杯),"1290 TWD","1290 TWD",,,Airspace,,,企劃系列,AS,特殊企劃,,特價品
2120823016,"available for order",new,"材質:83%棉16%聚酯纖維1%彈性纖維內裡:無 產地:中國商品描述:7.62CM高腰褲頭完美收腹/獨家全新提臀設計打造迷人翹臀/縫線前傾搭配縮小口袋設計修飾腿型/夏日涼感面料商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2120823016/2120823016-003-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=23&pp2=1&pp3=1&yano=2120823016&yacolor=003,涼感零修圖翹臀高腰顯瘦牛仔短褲,"890 TWD","690 TWD",,,Airspace,,,企劃系列,"A PLUS",特殊企劃,,
2110121058,"available for order",new,"材質:95%滌5%氨綸內裡:無 產地:中國商品描述:合身版型/ 前排釦造型設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2110121058/2110121058-001-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=07&yano=2110121058&yacolor=001,V領透感排釦薄針織上衣,"390 TWD","390 TWD",,,Airspace,,,服飾,AS,上身,,
2220110012,"available for order",new,"※ 本商品上下身，分開販售，如需下身請另外選購!材質:尼龍80% + 萊卡20%，罩杯: PU FOAM100%內裡:無 產地:中國商品描述:專利愛心矽膠止滑設計/ C型撥撥胸墊設計/前金環交叉造型設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2220110012/2220110012-421-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=10&pp2=03&pp3=01&yano=2220110012&yacolor=421,【YANBABY聯名】金環交叉單綁爆乳比基尼(厚杯款),"1490 TWD","1490 TWD",,,Airspace,,,比基尼,AS,挑選TIPS,,特價品
2220110009,"available for order",new,"材質:白色表裏布 : 聚脂纖維 82% + 萊卡 18%黑/藍綠/紫紅色表裏布 : 尼龍纖維 80% + 萊卡 20%內裡:有 產地:中國商品描述:高腰款/ 微削臀設計，臀型豐滿效果營造長腿視覺商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2220110009/2220110009-124-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=10&pp2=04&pp3=02&yano=2220110009&yacolor=124,寬帶側編織高腰削臀泳褲,"890 TWD","890 TWD",,,Airspace,,,比基尼,AS,熱銷推薦,,特價品
2211823007,"available for order",new,"材質:95聚酯纖維5彈性纖維內裡:有 產地:中國商品描述:腰側邊鬆緊設計/ 褲口暗針縫，可依喜好長度做修改/附口袋*黑色無內裡商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2211823007/2211823007-002-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=03&yano=2211823007&yacolor=002,長腿CEO不透光顯瘦直筒西裝褲,"790 TWD","790 TWD",,,Airspace,,,服飾,OL,下著,,
2210123005,"available for order",new,"材質:89%棉11%聚酯纖維內裡:無 產地:中國商品描述:附腰帶商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2210123005/2210123005-996-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=02&yano=2210123005&yacolor=996,高腰牛仔抽鬚短褲(附腰帶),"690 TWD","448 TWD",,,Airspace,,,服飾,AS,下著,,特價品
2220110026,"available for order",new,"材質:表布: 20%萊卡 80%尼龍裏布: 23%彈性纖維 77%尼龍內裡: 有 產地:中國商品描述:中高腰版型/高壓強塑網撫平小腹，完美收腹縮腰更顯瘦商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2220110026/2220110026-010-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=10&pp2=04&pp3=03&yano=2220110026&yacolor=010,【TIFFANY聯名】交疊V字束腹泳褲,"890 TWD","890 TWD",,,Airspace,,,比基尼,AS,熱銷推薦,收腹_渡假_衝量_聯名款_續賣款,特價品
2220110025,"available for order",new,"※本商品上下身，分開販售，如需下身請另外選購!材質:表布: 84%聚酯纖維 16% 彈性纖維罩杯: 100%PU FOAM內裡:無 產地:中國商品描述: 專利愛心矽膠止滑設計/ C型撥撥胸墊設計/可拆式活動節設計，可自由變換造型商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2220110025/2220110025-222-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=10&pp2=04&pp3=03&yano=2220110025&yacolor=222,【TIFFANY聯名】2WAY甜美雙綁爆乳比基尼,"1490 TWD","1490 TWD",,,Airspace,,,比基尼,AS,熱銷推薦,爆乳_多WAY_渡假_衝量_聯名款_續賣款,
2141821014,"available for order",new,"材質:66%棉28%聚酯纖維6%彈性纖維內裡:無 產地:中國商品描述:一體式胸墊不可拆/蓄熱雙絨面料/下胸圍彈性鬆緊設計※ 注意：1. 建議放入洗衣袋後以柔洗模式清洗2. 由於面料經過特殊加工透過纖維和纖維之間的空隙保存熱量，清洗時如有毛絮屬正常現象3.深淺色衣物敬請分開洗滌商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2141821014/2141821014-001-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=01&pp3=06&yano=2141821014&yacolor=001,"WARM↑UP方領輕絨發熱BRA TOP","590 TWD","590 TWD",,,Airspace,,,"AIR SPACE LADY",OL,上身,,
2110821006,"available for order",new,"材質:95%滌綸5%氨綸內裡:無 產地:中國商品描述 : 合身版型/ 領口V型剪裁設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2110821006/2110821006-002-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=01&pp3=02&yano=2110821006&yacolor=002,小V開領捲邊短版上衣,"390 TWD","390 TWD",,,Airspace,,,"AIR SPACE PLUS","A PLUS",上身,,
2120110002,"available for order",new,"※ 注意：加長版比原本衣長差異 5cm材質:表裡材質：20%萊卡 80%尼龍纖維；夾層材質：77%尼龍 23% 彈性纖維內裡:有 產地:中國商品描述:專利脊心集中設計 / 專利愛心矽膠止滑設計/ C型撥撥胸墊設計//雙層主面料設計，不易透光/高壓強塑網撫平小腹，完美收腹縮腰更顯瘦側邊加高、加寬完美包覆副乳穿著更安心 /寬綁帶減輕穿著壓力，肩膀少負擔商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2120110002/2120110002-146-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=10&pp2=01&pp3=05&yano=2120110002&yacolor=146,人間芭比塑腹寬帶包覆連身泳衣(厚杯加長款),"2880 TWD","1980 TWD",,,Airspace,,,比基尼,AS,泳裝,,
2120123014,"available for order",new,"材質:83%棉16%聚酯纖維1%彈性纖維內裡:無 產地:中國商品描述:7.62CM高腰褲頭完美收腹/獨家全新提臀設計打造迷人翹臀/縫線前傾搭配縮小口袋設計修飾腿型/夏日涼感面料商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。",https://photo.airspaceonline.com/photo/2120123014/2120123014-003-01.jpg,https://www.airspaceonline.com/PDContent.asp?pp1=23&pp2=1&pp3=1&yano=2120123014&yacolor=003,涼感零修圖翹臀高腰顯瘦牛仔短褲,"890 TWD","690 TWD",,,Airspace,,,企劃系列,AS,特殊企劃,,
